VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type
2,2017-06-01 00:49:08,2017-06-01 00:57:54,N,1,182,126,1,3.01,11,0.5,0.5,0,0,,0.3,12.3,2,1
2,2017-06-01 00:46:16,2017-06-01 00:59:16,N,1,36,61,5,3.41,12.5,0.5,0.5,0,0,,0.3,13.8,2,1
2,2017-06-01 00:38:48,2017-06-01 00:58:06,N,1,255,263,1,1.23,13.5,0.5,0.5,0,0,,0.3,14.8,2,1
2,2017-06-01 00:44:39,2017-06-01 00:59:26,N,1,33,89,1,5.54,18,0.5,0.5,4.82,0,,0.3,24.12,1,1
2,2017-06-01 00:39:14,2017-06-01 00:59:24,N,1,255,163,1,6.29,20.5,0.5,0.5,7.4,0,,0.3,29.2,1,1
2,2017-06-01 00:36:03,2017-06-01 00:59:31,N,1,97,161,3,7.95,25.5,0.5,0.5,5.36,0,,0.3,32.16,1,1
2,2017-06-01 00:30:14,2017-06-01 00:59:08,N,1,244,226,1,12.48,37,0.5,0.5,7.66,0,,0.3,45.96,1,1
2,2017-06-01 00:46:09,2017-06-01 00:59:12,N,1,256,226,5,3.68,13,0.5,0.5,0,0,,0.3,14.3,2,1
2,2017-06-01 00:45:14,2017-06-01 01:00:08,N,1,256,146,1,3.75,14.5,0.5,0.5,3.16,0,,0.3,18.96,1,1
2,2017-06-01 00:46:58,2017-06-01 00:59:26,N,1,256,256,1,1.60,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,2017-06-01 00:51:08,2017-06-01 01:00:18,N,1,256,36,6,2.04,8.5,0.5,0.5,1.96,0,,0.3,11.76,1,1
2,2017-06-01 00:47:57,2017-06-01 01:00:09,N,1,223,168,1,4.05,14,0.5,0.5,0,5.76,,0.3,21.06,2,1
2,2017-06-01 00:41:19,2017-06-01 01:00:29,N,1,95,145,1,7.17,23,0.5,0.5,0,0,,0.3,24.3,2,1
2,2017-06-01 00:43:23,2017-06-01 01:02:08,N,1,255,137,1,5.56,20,0.5,0.5,2,0,,0.3,23.3,1,1
2,2017-06-01 00:42:49,2017-06-01 01:01:48,N,1,83,197,2,5.47,18.5,0.5,0.5,12.2,0,,0.3,32,1,1
2,2017-06-01 00:53:06,2017-06-01 01:01:24,N,1,97,61,1,1.82,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2017-06-01 00:49:03,2017-06-01 01:01:55,N,1,260,160,1,3.02,12,0.5,0.5,0,0,,0.3,13.3,1,1
2,2017-06-01 00:45:47,2017-06-01 01:02:31,N,1,255,106,1,4.89,17.5,0.5,0.5,3.76,0,,0.3,22.56,1,1
2,2017-06-01 00:45:49,2017-06-01 01:02:35,N,1,80,7,1,4.55,16.5,0.5,0.5,4.45,0,,0.3,22.25,1,1
2,2017-06-01 00:46:04,2017-06-01 01:02:47,N,1,130,129,1,9.16,26.5,0.5,0.5,0,0,,0.3,27.8,2,1
2,2017-06-01 00:32:18,2017-06-01 01:00:22,N,1,256,151,2,9.76,31,0.5,0.5,10.82,11,,0.3,54.12,1,1
2,2017-06-01 00:46:19,2017-06-02 00:21:23,N,1,255,82,1,6.58,21,0.5,0.5,0,0,,0.3,22.3,2,1
2,2017-06-01 00:44:22,2017-06-01 01:04:46,N,1,255,75,1,6.67,21,0.5,0.5,2,0,,0.3,24.3,1,1
2,2017-06-01 00:46:04,2017-06-01 01:05:10,N,1,16,95,1,8.17,25.5,0.5,0.5,6.7,0,,0.3,33.5,1,1
2,2017-06-01 00:42:44,2017-06-01 01:05:50,N,1,181,179,1,13.23,36.5,0.5,0.5,7.56,0,,0.3,47.31,1,1
2,2017-06-01 00:39:44,2017-06-01 01:06:51,N,1,36,63,1,4.49,20,0.5,0.5,0,0,,0.3,21.3,2,1
2,2017-06-01 00:32:17,2017-06-01 01:06:45,N,5,255,265,1,21.61,95,0,0,0,0,,0,95,2,2
2,2017-06-01 00:49:44,2017-06-01 01:08:24,N,1,36,189,1,4.13,16,0.5,0.5,2,0,,0.3,19.3,1,1
2,2017-06-01 00:51:45,2017-06-01 01:08:04,N,1,255,234,1,4.41,15.5,0.5,0.5,3.36,0,,0.3,20.16,1,1
2,2017-06-01 00:50:28,2017-06-01 01:08:27,N,1,255,61,1,4.71,16.5,0.5,0.5,3.56,0,,0.3,21.36,1,1
2,2017-06-01 00:54:24,2017-06-01 01:08:27,N,1,65,61,1,3.10,13,0.5,0.5,0,0,,0.3,14.3,2,1
2,2017-06-01 00:50:59,2017-06-01 01:08:54,N,1,25,14,1,5.44,19.5,0.5,0.5,3.2,0,,0.3,24,1,1
2,2017-06-01 00:48:22,2017-06-01 01:08:51,N,1,177,177,1,4.03,17,0.5,0.5,0,0,,0.3,18.3,2,1
2,2017-06-01 00:51:07,2017-06-01 01:10:02,N,1,256,262,1,7.10,22.5,0.5,0.5,4.76,0,,0.3,28.56,1,1
2,2017-06-01 00:45:08,2017-06-01 01:10:16,N,1,80,181,1,6.57,23.5,0.5,0.5,2.5,0,,0.3,27.3,1,1
2,2017-06-01 00:54:43,2017-06-01 01:10:37,N,1,255,263,1,5.92,18.5,0.5,0.5,3.96,0,,0.3,23.76,1,1
2,2017-06-01 00:45:14,2017-06-01 01:11:15,N,1,112,188,1,7.57,25,0.5,0.5,0,0,,0.3,26.3,2,1
2,2017-06-01 00:49:24,2017-06-01 01:16:30,N,1,256,43,1,9.37,29,0.5,0.5,6.06,0,,0.3,36.36,1,1
2,2017-06-01 00:51:01,2017-06-01 01:17:05,N,1,36,188,1,4.89,19.5,0.5,0.5,6.24,0,,0.3,27.04,1,1
2,2017-06-01 00:44:06,2017-06-01 01:11:38,N,1,95,41,6,12.53,37,0.5,0.5,0,5.76,,0.3,44.06,1,1
2,2017-06-01 00:38:17,2017-06-01 01:23:17,N,1,255,42,1,13.51,43,0.5,0.5,8.86,0,,0.3,53.16,1,1
2,2017-06-01 00:37:45,2017-06-01 01:21:36,N,1,37,254,2,19.27,55,0.5,0.5,0,0,,0.3,56.3,2,1
2,2017-06-01 00:51:38,2017-06-01 01:27:27,N,1,52,152,1,12.19,36.5,0.5,0.5,0,0,,0.3,37.8,2,1
2,2017-06-01 00:05:14,2017-06-01 00:09:44,N,1,244,116,1,.88,5.5,0.5,0.5,1.2,0,,0.3,8,1,1
2,2017-06-01 00:09:21,2017-06-01 00:12:59,N,1,74,42,1,1.07,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2017-06-01 00:23:34,2017-06-01 00:27:54,N,1,181,49,1,1.01,5,0.5,0.5,1.26,0,,0.3,7.56,1,1
2,2017-06-01 00:28:08,2017-06-01 00:40:17,N,1,41,247,1,3.40,12.5,0.5,0.5,0,0,,0.3,13.8,2,1
2,2017-06-01 00:44:09,2017-06-01 00:49:15,N,1,255,112,1,1.00,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2017-06-01 00:50:19,2017-06-01 00:53:29,N,1,157,226,1,.93,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2017-06-01 00:51:07,2017-06-01 00:55:13,N,1,255,256,2,.85,5,0.5,0.5,1.26,0,,0.3,7.56,1,1
2,2017-06-01 00:55:23,2017-06-01 00:55:25,N,1,255,255,1,.00,2.5,0.5,0.5,1.14,0,,0.3,4.94,1,1
2,2017-06-01 00:52:53,2017-06-01 00:56:01,N,1,116,116,1,.51,4.5,0.5,0.5,1.45,0,,0.3,7.25,1,1
2,2017-06-01 00:50:12,2017-06-01 00:55:58,N,1,42,41,1,1.47,7,0.5,0.5,0,0,,0.3,8.3,1,1
2,2017-06-01 00:40:29,2017-06-01 00:56:33,N,1,255,97,1,3.37,13,0.5,0.5,3.58,0,,0.3,17.88,1,1
2,2017-06-01 00:53:16,2017-06-01 00:56:52,N,1,82,129,1,.72,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2017-06-01 00:49:32,2017-06-01 00:57:32,N,1,7,260,2,1.57,7.5,0.5,0.5,2.64,0,,0.3,11.44,1,1
2,2017-06-01 00:49:48,2017-06-01 00:57:22,N,1,256,49,2,1.79,8,0.5,0.5,1,0,,0.3,10.3,1,1
2,2017-06-01 00:52:39,2017-06-01 00:57:32,N,1,112,255,1,1.17,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
2,2017-06-01 00:52:52,2017-06-01 00:57:35,N,1,43,75,1,.65,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2017-06-01 00:51:46,2017-06-01 00:57:58,N,1,69,42,1,1.67,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2017-06-01 00:52:27,2017-06-01 00:58:12,N,1,82,56,1,.94,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2017-06-01 00:53:25,2017-06-01 00:58:58,N,1,255,256,1,1.20,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1
2,2017-06-01 00:55:39,2017-06-01 00:58:56,N,1,17,61,1,.80,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2017-06-01 00:55:32,2017-06-01 00:59:10,N,1,49,189,1,.70,5,0.5,0.5,1.58,0,,0.3,7.88,1,1
2,2017-06-01 00:54:23,2017-06-01 00:59:57,N,1,112,226,1,1.17,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2017-06-01 00:52:52,2017-06-01 00:59:59,N,1,226,82,1,2.33,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,2017-06-01 00:51:59,2017-06-01 01:00:27,N,1,152,238,2,2.29,9,0.5,0.5,2.2,0,,0.3,12.5,1,1
2,2017-06-01 00:53:00,2017-06-01 00:59:58,N,1,181,62,5,2.40,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,2017-06-01 00:54:01,2017-06-01 00:58:52,N,1,65,97,2,.72,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2017-06-01 00:55:21,2017-06-01 01:00:27,N,1,166,42,1,1.04,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
2,2017-06-01 00:57:57,2017-06-01 01:00:19,N,1,80,37,1,.60,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,2017-06-01 00:56:17,2017-06-01 01:00:40,N,1,42,42,1,1.08,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2017-06-01 00:54:25,2017-06-01 01:00:53,N,1,80,17,2,1.96,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2017-06-01 00:57:09,2017-06-01 01:01:11,N,1,7,179,1,.87,5,0.5,0.5,1.26,0,,0.3,7.56,1,1
2,2017-06-01 00:58:00,2017-06-01 01:01:36,N,1,7,7,5,.66,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2017-06-01 00:53:43,2017-06-01 01:01:11,N,1,256,37,1,1.61,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2017-06-01 00:54:05,2017-06-01 01:01:02,N,1,188,49,1,1.76,8,0.5,0.5,1.86,0,,0.3,11.16,1,1
2,2017-06-01 00:55:01,2017-06-01 01:01:46,N,1,82,82,1,1.84,8,0.5,0.5,1,0,,0.3,10.3,1,1
2,2017-06-01 00:54:30,2017-06-01 00:57:20,N,1,61,61,1,.46,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,2017-06-01 00:56:46,2017-06-01 01:01:46,N,1,7,179,5,.71,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2017-06-01 00:57:49,2017-06-01 01:01:29,N,1,7,193,6,.82,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2017-06-01 00:57:09,2017-06-01 01:02:14,N,1,42,75,1,1.61,7,0.5,0.5,1.25,0,,0.3,9.55,1,1
2,2017-06-01 00:59:22,2017-06-01 01:02:22,N,1,25,106,1,.73,4.5,0.5,0.5,1.16,0,,0.3,6.96,1,1
2,2017-06-01 00:56:32,2017-06-01 01:01:51,N,1,36,198,1,1.10,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2017-06-01 00:59:12,2017-06-01 01:02:29,N,1,41,75,1,.88,5,0.5,0.5,1,0,,0.3,7.3,1,1
2,2017-06-01 00:58:35,2017-06-01 01:02:46,N,1,80,80,2,.66,5,0.5,0.5,1.58,0,,0.3,7.88,1,1
2,2017-06-01 00:57:30,2017-06-01 01:02:44,N,1,223,7,1,.91,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1
2,2017-06-01 00:51:58,2017-06-01 01:02:24,N,1,112,17,1,2.91,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,2017-06-01 00:55:59,2017-06-01 01:02:45,N,1,7,223,2,1.29,7,0.5,0.5,1.66,0,,0.3,9.96,1,1
2,2017-06-01 00:57:15,2017-06-01 01:03:30,N,1,121,130,1,1.18,7,0.5,0.5,1.66,0,,0.3,9.96,1,1
2,2017-06-01 00:58:05,2017-06-01 01:03:07,N,1,146,179,1,1.17,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2017-06-01 00:56:49,2017-06-01 01:03:41,N,1,223,179,5,1.23,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2017-06-01 00:57:52,2017-06-01 01:03:42,N,1,244,243,1,1.14,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2017-06-01 00:57:33,2017-06-01 01:03:50,N,1,181,189,3,1.70,7.5,0.5,0.5,2.2,0,,0.3,11,1,1
2,2017-06-01 00:55:01,2017-06-01 01:04:06,N,1,260,173,1,2.00,9,0.5,0.5,2.06,0,,0.3,12.36,1,1
2,2017-06-01 00:55:30,2017-06-01 01:04:10,N,1,260,82,1,1.36,7.5,0.5,0.5,1,0,,0.3,9.8,1,1
2,2017-06-01 00:58:02,2017-06-01 01:04:04,N,1,243,119,1,1.10,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2017-06-01 00:52:29,2017-06-01 01:02:48,N,1,189,61,1,.91,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2017-06-01 00:58:48,2017-06-01 01:04:18,N,1,129,129,5,1.13,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2017-06-01 00:52:21,2017-06-01 01:03:52,N,1,260,129,2,1.41,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,2017-06-01 00:53:18,2017-06-01 01:03:23,N,1,25,181,2,2.40,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,2017-06-01 00:50:47,2017-06-01 01:05:10,N,1,256,137,1,4.09,15,0.5,0.5,3.26,0,,0.3,19.56,1,1
2,2017-06-01 00:58:21,2017-06-01 01:04:31,N,1,82,56,1,1.45,7,0.5,0.5,1.66,0,,0.3,9.96,1,1
2,2017-06-01 00:52:09,2017-06-01 01:04:29,N,1,80,198,5,3.07,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,2017-06-01 00:58:58,2017-06-01 01:04:51,N,1,112,80,5,1.37,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1
2,2017-06-01 00:54:15,2017-06-01 01:05:24,N,1,112,256,1,2.29,10,0.5,0.5,2.26,0,,0.3,15.51,1,1
2,2017-06-01 00:58:54,2017-06-01 01:04:52,N,1,129,129,1,.87,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2017-06-01 00:57:20,2017-06-01 01:05:11,N,1,7,129,1,1.84,8,0.5,0.5,0,0,,0.3,9.3,1,1
2,2017-06-01 00:54:26,2017-06-01 01:05:26,N,1,256,198,1,2.77,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,2017-06-01 00:58:53,2017-06-01 01:05:03,N,1,112,37,1,1.39,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2017-06-01 00:58:23,2017-06-01 01:05:58,N,1,65,49,1,1.24,6,0.5,0.5,1.82,0,,0.3,9.12,1,1
2,2017-06-01 00:50:18,2017-06-01 01:06:06,N,1,256,234,1,4.14,15.5,0.5,0.5,1,0,,0.3,17.8,1,1
2,2017-06-01 00:57:35,2017-06-01 01:05:40,N,1,75,42,1,2.18,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,2017-06-01 00:57:37,2017-06-01 01:06:18,N,1,80,37,1,1.88,8.5,0.5,0.5,2.45,0,,0.3,12.25,1,1
2,2017-06-01 00:54:20,2017-06-01 01:06:11,N,1,181,61,5,2.26,11,0.5,0.5,3.69,0,,0.3,15.99,1,1
2,2017-06-01 00:56:10,2017-06-01 01:06:11,N,1,97,25,1,1.65,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2017-06-01 00:54:26,2017-06-01 01:07:06,N,1,36,49,1,2.50,11,0.5,0.5,2.46,0,,0.3,14.76,1,1
2,2017-06-01 00:54:45,2017-06-01 01:07:16,N,1,65,225,1,2.80,11.5,0.5,0.5,2,0,,0.3,14.8,1,1
2,2017-06-01 00:54:49,2017-06-01 01:06:41,N,1,260,160,1,2.84,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,2017-06-01 00:59:23,2017-06-01 01:07:26,N,1,129,129,6,1.31,7.5,0.5,0.5,1,0,,0.3,9.8,1,1
2,2017-06-01 00:51:11,2017-06-01 01:07:35,N,1,255,181,1,4.76,16.5,0.5,0.5,3,0,,0.3,20.8,1,1
2,2017-06-01 00:58:29,2017-06-01 01:09:19,N,1,256,80,1,1.98,9.5,0.5,0.5,2.16,0,,0.3,12.96,1,1
2,2017-06-01 00:52:33,2017-06-01 01:09:39,N,1,256,181,6,5.81,19,0.5,0.5,0,0,,0.3,20.3,2,1
2,2017-06-01 00:56:17,2017-06-01 01:09:58,N,1,80,36,1,2.94,12,0.5,0.5,0,0,,0.3,13.3,2,1
2,2017-06-01 00:54:53,2017-06-01 01:09:28,N,1,255,33,2,4.34,16,0.5,0.5,3.46,0,,0.3,20.76,1,1
2,2017-06-01 00:50:38,2017-06-01 01:11:56,N,1,112,198,6,5.16,18.5,0.5,0.5,4.95,0,,0.3,24.75,1,1
2,2017-06-01 00:58:25,2017-06-01 01:12:33,N,1,130,191,1,3.82,14,0.5,0.5,0,0,,0.3,15.3,1,1
2,2017-06-01 00:56:39,2017-06-01 01:12:50,N,1,116,262,1,4.64,17,0.5,0.5,0,0,,0.3,18.3,2,1
2,2017-06-01 00:57:41,2017-06-01 01:13:19,N,1,80,61,1,3.55,14,0.5,0.5,0,0,,0.3,15.3,2,1
2,2017-06-01 00:51:46,2017-06-01 01:17:15,N,1,256,7,1,5.02,20,0.5,0.5,4.26,0,,0.3,25.56,1,1
2,2017-06-01 00:55:24,2017-06-01 01:19:45,N,1,179,225,2,8.56,27.5,0.5,0.5,0,0,,0.3,28.8,2,1
2,2017-06-01 00:56:26,2017-06-01 01:19:39,N,1,260,63,1,6.12,21.5,0.5,0.5,0,0,,0.3,22.8,2,1
2,2017-06-01 00:58:25,2017-06-01 01:21:25,N,1,49,237,1,9.36,28,0.5,0.5,4.4,0,,0.3,35.65,1,1
2,2017-06-01 00:50:58,2017-06-01 01:22:12,N,1,256,195,1,5.32,25,0.5,0.5,0,0,,0.3,26.3,2,1
2,2017-06-01 00:58:28,2017-06-01 01:23:32,N,1,41,94,1,5.86,21.5,0.5,0.5,5.7,0,,0.3,28.5,1,1
2,2017-06-01 00:28:25,2017-06-01 00:29:31,N,1,56,56,1,.38,3,0.5,0.5,0,0,,0.3,4.3,2,1
2,2017-06-01 00:51:59,2017-06-01 01:31:26,N,1,66,14,1,7.43,30.5,0.5,0.5,0,0,,0.3,31.8,2,1
2,2017-06-01 00:56:24,2017-06-01 01:36:25,N,1,255,181,1,7.49,31.5,0.5,0.5,6.56,0,,0.3,39.36,1,1
2,2017-06-01 00:48:50,2017-06-01 01:03:44,N,1,255,225,1,2.79,12.5,0.5,0.5,2.76,0,,0.3,16.56,1,1
2,2017-06-01 00:59:07,2017-06-01 01:15:25,N,1,255,173,1,6.09,20,0.5,0.5,0,0,,0.3,21.3,2,1
2,2017-06-01 00:13:04,2017-06-01 00:34:22,N,1,166,127,1,6.06,21,0,0.5,3.27,0,,0.3,25.07,1,1
2,2017-06-01 00:00:00,2017-06-01 00:00:00,N,1,43,142,1,2.44,12,0,0.5,0,0,,0.3,12.8,2,1
2,2017-06-01 00:00:00,2017-06-01 00:00:00,N,1,66,65,1,5.62,19.5,0,0.5,0,0,,0.3,20.3,2,1
2,2017-06-01 00:00:00,2017-06-01 00:00:00,N,1,168,174,5,7.70,24,0.5,0.5,5.06,0,,0.3,30.36,1,1
1,2017-06-01 00:59:41,2017-06-01 01:09:49,N,1,112,37,1,2.40,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
1,2017-06-01 00:58:47,2017-06-01 01:04:49,N,1,41,74,1,1.10,6.5,0.5,0.5,1,0,,0.3,8.8,1,1
1,2017-06-01 00:58:38,2017-06-01 01:13:49,N,1,255,170,1,4.70,16,0.5,0.5,1.73,0,,0.3,19.03,1,1
1,2017-06-01 00:58:38,2017-06-01 01:01:52,N,1,80,256,2,.60,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
1,2017-06-01 00:58:13,2017-06-01 01:01:16,N,1,42,42,1,.70,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
1,2017-06-01 00:58:08,2017-06-01 01:05:27,N,1,226,260,1,1.50,7.5,0.5,0.5,2.2,0,,0.3,11,1,1
1,2017-06-01 00:57:36,2017-06-01 01:16:01,N,1,166,127,1,6.00,20,0.5,0.5,0,0,,0.3,21.3,1,1
1,2017-06-01 00:57:12,2017-06-01 01:01:22,N,1,255,112,1,1.10,5.5,0.5,0.5,2,0,,0.3,8.8,1,1
1,2017-06-01 00:56:31,2017-06-01 01:02:46,N,1,52,97,1,1.40,7,0.5,0.5,0,0,,0.3,8.3,2,1
1,2017-06-01 00:56:27,2017-06-01 01:14:36,N,1,25,263,1,8.40,25,0.5,0.5,5.25,0,,0.3,31.55,1,1
1,2017-06-01 00:55:34,2017-06-01 01:05:08,N,1,168,126,1,2.30,10,0.5,0.5,0,0,,0.3,11.3,2,1
1,2017-06-01 00:55:39,2017-06-01 00:59:27,N,1,61,225,1,1.00,5,0.5,0.5,1.85,0,,0.3,8.15,1,1
1,2017-06-01 00:55:29,2017-06-01 01:20:46,N,1,255,106,1,7.20,24.5,0.5,0.5,6.45,0,,0.3,32.25,1,1
1,2017-06-01 00:54:33,2017-06-01 01:02:27,N,1,97,181,1,1.60,7.5,0.5,0.5,1.75,0,,0.3,10.55,1,1
1,2017-06-01 00:53:44,2017-06-01 00:56:33,N,1,256,255,1,.50,4,0.5,0.5,0,0,,0.3,5.3,2,1
1,2017-06-01 00:53:04,2017-06-01 01:15:12,N,1,17,249,1,5.20,19.5,0.5,0.5,0,0,,0.3,20.8,2,1
1,2017-06-01 00:52:15,2017-06-01 01:01:35,N,1,129,179,1,3.20,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
1,2017-06-01 00:52:04,2017-06-01 01:11:29,N,1,255,90,1,4.70,17,0.5,0.5,3,0,,0.3,21.3,1,1
1,2017-06-01 00:51:04,2017-06-01 00:56:12,N,1,41,42,1,1.30,6.5,0.5,0.5,0,0,,0.3,7.8,3,1
1,2017-06-01 00:49:49,2017-06-01 00:51:43,N,1,49,61,1,.50,3.5,0.5,0.5,1,0,,0.3,5.8,1,1
1,2017-06-01 00:49:48,2017-06-01 01:05:11,N,1,256,229,1,5.80,18.5,0.5,0.5,0,0,,0.3,19.8,2,1
1,2017-06-01 00:49:41,2017-06-01 01:07:49,N,1,129,75,1,6.60,20,0.5,0.5,0,0,,0.3,21.3,2,1
1,2017-06-01 00:48:46,2017-06-01 00:52:26,N,1,95,95,1,.60,4.5,0.5,0.5,1,0,,0.3,6.8,1,1
1,2017-06-01 00:48:15,2017-06-01 00:49:38,N,1,89,85,1,.50,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
1,2017-06-01 00:47:38,2017-06-01 00:49:58,N,1,17,17,1,.60,4,0.5,0.5,0,0,,0.3,5.3,1,1
1,2017-06-01 00:46:36,2017-06-01 01:22:18,N,1,255,143,1,10.20,33.5,0.5,0.5,6.95,0,,0.3,41.75,1,1
1,2017-06-01 00:46:36,2017-06-01 00:49:13,N,1,116,116,1,.50,4,0.5,0.5,0,0,,0.3,5.3,2,1
1,2017-06-01 00:46:23,2017-06-01 01:00:11,N,1,74,47,1,3.10,12.5,0.5,0.5,0,0,,0.3,13.8,2,1
1,2017-06-01 00:45:39,2017-06-01 00:54:14,N,1,42,168,1,1.80,9,0.5,0.5,0,0,,0.3,10.3,2,1
1,2017-06-01 00:45:29,2017-06-01 00:53:25,N,1,152,41,1,1.60,8,0.5,0.5,0,0,,0.3,9.3,2,1
1,2017-06-01 00:44:57,2017-06-01 00:53:13,N,1,7,260,2,1.80,8,0.5,0.5,0,0,,0.3,9.3,2,1
1,2017-06-01 00:44:06,2017-06-01 00:49:46,N,1,83,82,1,1.00,6,0.5,0.5,0,0,,0.3,7.3,2,1
1,2017-06-01 00:43:20,2017-06-01 00:47:49,N,1,41,41,1,.80,5,0.5,0.5,0,0,,0.3,6.3,2,1
1,2017-06-01 00:42:41,2017-06-01 00:50:25,N,1,129,129,1,1.10,7,0.5,0.5,0,0,,0.3,8.3,1,1
1,2017-06-01 00:41:59,2017-06-01 00:56:59,N,1,40,227,1,4.00,14.5,0.5,0.5,0,0,,0.3,15.8,2,1
1,2017-06-01 00:41:35,2017-06-01 00:53:38,N,1,80,65,1,3.60,13.5,0.5,0.5,0,0,,0.3,14.8,2,1
1,2017-06-01 00:41:24,2017-06-01 00:45:03,N,1,95,95,1,.70,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
1,2017-06-01 00:41:14,2017-06-01 00:45:39,N,1,7,223,1,.90,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
1,2017-06-01 00:41:05,2017-06-01 01:14:01,N,1,244,81,1,10.50,34.5,0.5,0.5,0,0,,0.3,35.8,2,1
1,2017-06-01 00:40:59,2017-06-01 00:47:16,N,1,82,129,1,1.10,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
1,2017-06-01 00:41:01,2017-06-01 00:56:11,N,1,255,225,1,3.30,13,0.5,0.5,2.85,0,,0.3,17.15,1,1
1,2017-06-01 00:40:39,2017-06-01 00:48:29,N,1,92,92,1,1.20,7,0.5,0.5,1.65,0,,0.3,9.95,1,1
1,2017-06-01 00:40:31,2017-06-01 00:44:49,N,1,41,42,1,.80,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
1,2017-06-01 00:39:45,2017-06-01 00:43:33,N,1,97,17,1,1.20,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
1,2017-06-01 00:39:22,2017-06-01 00:48:57,N,1,25,61,1,1.50,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
1,2017-06-01 00:39:21,2017-06-01 00:42:38,N,1,49,17,1,.60,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
1,2017-06-01 00:38:40,2017-06-01 00:54:05,N,1,65,7,1,9.40,26.5,0.5,0.5,6.95,0,,0.3,34.75,1,1
1,2017-06-01 00:37:53,2017-06-01 00:54:07,N,1,255,36,1,3.40,13.5,0.5,0.5,2,0,,0.3,16.8,1,1
1,2017-06-01 00:37:43,2017-06-01 00:48:15,N,1,255,145,1,2.70,10.5,0.5,0.5,2,0,,0.3,13.8,1,1
1,2017-06-01 00:37:32,2017-06-01 00:47:44,N,1,226,229,1,2.80,11,0.5,0.5,0,0,,0.3,12.3,2,1
1,2017-06-01 00:37:20,2017-06-01 00:46:39,N,1,255,97,1,2.40,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
1,2017-06-01 00:36:45,2017-06-01 00:50:05,N,1,255,224,1,3.50,13,0.5,0.5,2.85,0,,0.3,17.15,1,1
